dialogue_id,split,turn_id,role,text,act,issue,value
102,test,3,Candidate,I disagree about a position of programmer. I am expecting a position of project manager,Reject,Job Description,Programmer
102,test,3,Candidate,I disagree about a position of programmer. I am expecting a position of project manager,Offer,Job Description,Project Manager
102,test,4,Employer,"We have no positions available at this time for a project manager, would you be willing to look at our other opportunities?",Reject,Job Description,Project Manager
102,test,4,Employer,"We have no positions available at this time for a project manager, would you be willing to look at our other opportunities?",Query,Offer,Job Description
102,test,5,Candidate,I want a position of project manager,Offer,Job Description,Project Manager
102,test,6,Candidate,I am expecting a position of project manager,Offer,Job Description,Project Manager
102,test,7,Employer,I'm sorry we have already enough project managers for that position.,Reject,Job Description,Project Manager
102,test,8,Candidate,I am expecting a position of team manager,Offer,Job Description,Team Manager
102,test,9,Employer,I would like to hire you as a Programmer but we also have Team Manager and QA available,Offer,Job Description,Programmer
102,test,10,Candidate,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I am willing to have a salary of 120,000",Accept,Job Description,Programmer
102,test,10,Candidate,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
102,test,11,Candidate,"I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
102,test,12,Employer,"Our Programmers do not start out at that salary, we would need to start you out at a lower salary before you can increase to that salary",Reject,,
102,test,13,Candidate,"I would like a salary of 90,000. But I must change our previous agreement. I am willing to have a position of project manager",Offer,Salary,"90,000 USD"
102,test,13,Candidate,"I would like a salary of 90,000. But I must change our previous agreement. I am willing to have a position of project manager",Offer,Job Description,Project Manager
102,test,14,Candidate,"Sorry, I changed my preferences",Other,,
102,test,15,Candidate,"I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
102,test,16,Candidate,"I want a salary of 120,000",Offer,Salary,"120,000 USD"
102,test,17,Employer,You cannot earn that high,Reject,,
102,test,18,Candidate,"I would like a salary of 90,000",Offer,Salary,"90,000 USD"
102,test,19,Employer,"You would be a Programmer with a starting pay of 90,000",Offer,Job Description,Programmer
102,test,19,Employer,"You would be a Programmer with a starting pay of 90,000",Offer,Salary,"90,000 USD"
102,test,20,Candidate,I agree with the offer. I would like to move on. I am expecting a workday of 8 hours,Accept,,True
102,test,20,Candidate,I agree with the offer. I would like to move on. I am expecting a workday of 8 hours,Offer,Working Hours,8 hours
102,test,21,Employer,"With the 90,000 salary we would need you to put in at least 9 hours during your work day",Offer,Working Hours,9 hours
102,test,22,Candidate,I agree with a workday of 9 hours. Let's discuss another issue. I am willing to have a pension of 20%,Accept,Working Hours,9 hours
102,test,22,Candidate,I agree with a workday of 9 hours. Let's discuss another issue. I am willing to have a pension of 20%,Offer,Pension Fund,20%
102,test,23,Candidate,I am expecting a pension of 20%,Offer,Pension Fund,20%
102,test,24,Employer,As you are starting out you would only be available for a Pension Fund of 10%,Offer,Pension Fund,10%
102,test,25,Candidate,I reject a pension of 10%. I want a pension of 20%,Reject,Pension Fund,10%
102,test,25,Candidate,I reject a pension of 10%. I want a pension of 20%,Offer,Pension Fund,20%
102,test,26,Candidate,I am willing to have a pension of 20%,Offer,Pension Fund,20%
102,test,27,Employer,"Ok I can agree to the pension of 20%, but because of this we would not be able to offer you a leased car",Offer,Pension Fund,20%
102,test,27,Employer,"Ok I can agree to the pension of 20%, but because of this we would not be able to offer you a leased car",Offer,Leased Car,Without leased car
102,test,28,Candidate,I accept the previous offer. Let's proceed to another issue. I want a fast promotion track,Accept,,True
102,test,28,Candidate,I accept the previous offer. Let's proceed to another issue. I want a fast promotion track,Offer,Promotion Possibilities,Fast promotion track
102,test,29,Candidate,I would like a fast promotion track,Offer,Promotion Possibilities,Fast promotion track
102,test,30,Employer,"I agree to your offer of a fast promotion track, if you would be willing to put in 10 hours a day",Offer,Promotion Possibilities,Fast promotion track
102,test,30,Employer,"I agree to your offer of a fast promotion track, if you would be willing to put in 10 hours a day",Offer,Working Hours,10 hours
102,test,31,Candidate,I accept the previous offer,Accept,,True
102,test,32,Employer,Ok so we are going with the fast promotion track and 10 hour workdays?,Offer,Promotion Possibilities,Fast promotion track
102,test,32,Employer,Ok so we are going with the fast promotion track and 10 hour workdays?,Offer,Working Hours,10 hours
102,test,33,Candidate,I accept the previous offer,Accept,,True
103,test,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
103,test,1,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
103,test,2,Employer,"How about 90,000?  I think that is fair to both of us.",Offer,Salary,"90,000 USD"
103,test,3,Candidate,I accept the previous offer. I would like to continue and discuss another issue. I would like a position of project manager,Accept,,True
103,test,3,Candidate,I accept the previous offer. I would like to continue and discuss another issue. I would like a position of project manager,Offer,Job Description,Project Manager
103,test,4,Employer,I agree with that.,Accept,,True
103,test,5,Candidate,I'm happy that you accept,Other,,
103,test,6,Candidate,I am willing to have a pension of 20%,Offer,Pension Fund,20%
103,test,7,Employer,I agree with that,Accept,,True
103,test,8,Candidate,It's good to reach an agreement on this,Other,,
103,test,9,Candidate,I am expecting a workday of 8 hours,Offer,Working Hours,8 hours
103,test,10,Employer,I'm willing to pay more if you can work 10 hours,Offer,Working Hours,10 hours
103,test,11,Candidate,I agree with a workday of 10 hours. Now let's talk about how we can agree on other issues. I want a company car,Accept,Working Hours,10 hours
103,test,11,Candidate,I agree with a workday of 10 hours. Now let's talk about how we can agree on other issues. I want a company car,Offer,Leased Car,With leased car
103,test,12,Employer,I don't think we can agree on that,Reject,,True
103,test,13,Candidate,I would like no agreement on leased car,Offer,Leased Car,No agreement
103,test,14,Employer,But I will give you a fast track promotion,Offer,Promotion Possibilities,Fast promotion track
103,test,15,Candidate,I agree with a fast promotion track. I want no agreement on leased car,Accept,Promotion Possibilities,Fast promotion track
103,test,15,Candidate,I agree with a fast promotion track. I want no agreement on leased car,Offer,Leased Car,No agreement
103,test,16,Employer,I agree,Accept,,True
103,test,17,Candidate,I'm happy that you accept. We can sign the agreement now.,Other,,
103,test,18,Employer,"Great, thank you",Other,,
104,test,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
104,test,1,Candidate,"I would like a salary of 120,000",Offer,Salary,"120,000 USD"
104,test,2,Employer,"How about a salary of 60,000?",Offer,Salary,"60,000 USD"
104,test,3,Candidate,I agree with the offer. I would like to continue and discuss another issue. I am expecting a position of project manager,Accept,,True
104,test,3,Candidate,I agree with the offer. I would like to continue and discuss another issue. I am expecting a position of project manager,Offer,Job Description,Project Manager
104,test,4,Employer,How about a position as a programmer?,Offer,Job Description,Programmer
104,test,5,Candidate,I refuse. I would like a position of project manager,Reject,,True
104,test,5,Candidate,I refuse. I would like a position of project manager,Offer,Job Description,Project Manager
104,test,6,Employer,Project manager is a bit leap for a new hire. Would you consider team manager for the time being?,Reject,Job Description,Project Manager
104,test,6,Employer,Project manager is a bit leap for a new hire. Would you consider team manager for the time being?,Offer,Job Description,Team Manager
104,test,7,Candidate,I refuse team manager position. I am willing to have a position of project manager,Reject,Job Description,Team Manager
104,test,7,Candidate,I refuse team manager position. I am willing to have a position of project manager,Offer,Job Description,Project Manager
104,test,8,Employer,"Very well, project manager.",Accept,Job Description,Project Manager
104,test,9,Candidate,I'm happy that you accept the project manager,Other,,
104,test,10,Candidate,I am willing to have a pension of 20%,Offer,Pension Fund,20%
104,test,11,Employer,A 20% pension sounds fine,Accept,Pension Fund,20%
104,test,12,Candidate,It's great that we agreed on 20%,Other,,
104,test,13,Candidate,I would like a workday of 8 hours,Offer,Working Hours,8 hours
104,test,14,Employer,Being a project manager is a lot of responsibility. You should really put in 10 hours if you expect to perform well.,Offer,Working Hours,10 hours
104,test,15,Candidate,I agree with the offer about the working hours. Now let's talk about how we can agree on other issues. I am willing to have a company car,Accept,,
104,test,15,Candidate,I agree with the offer about the working hours. Now let's talk about how we can agree on other issues. I am willing to have a company car,Offer,Leased Car,With leased car
104,test,16,Candidate,I am expecting a company car,Offer,Leased Car,With leased car
104,test,17,Employer,Company cars are a bit scarce at the moment. How about a fast promotion track if you forgo the car?,Reject,Leased Car,With leased car
104,test,17,Employer,Company cars are a bit scarce at the moment. How about a fast promotion track if you forgo the car?,Offer,Promotion Possibilities,Fast promotion track
104,test,17,Employer,Company cars are a bit scarce at the moment. How about a fast promotion track if you forgo the car?,Offer,Leased Car,Without leased car
104,test,18,Candidate,I agree,Accept,,True
104,test,19,Employer,Welcome to the company!,Other,,
11,train,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
11,train,1,Candidate,I would like a position of project manager,Offer,Job Description,Project Manager
11,train,2,Employer,I  think you are better than a project manager. I think you should handle the larger responsibility and be the Team Manager.,Offer,Job Description,Team Manager
11,train,2,Employer,I  think you are better than a project manager. I think you should handle the larger responsibility and be the Team Manager.,Reject,Job Description,Project Manager
11,train,3,Candidate,"I agree with a position of team manager. Now let's talk about how we can agree on other issues. I want a salary of 120,000",Accept,Job Description,Team Manager
11,train,3,Candidate,"I agree with a position of team manager. Now let's talk about how we can agree on other issues. I want a salary of 120,000",Offer,Salary,"120,000 USD"
11,train,4,Employer,"While it does come with more responsibility, the economy is in a bit of a rough patch right now. I know hitting the 6 figure mark is a big deal, but I propose a salary of $90,000, which is still very respectable for the position.",Offer,Salary,"90,000 USD"
